No errors
No warnings
263 ms
data source=metars
4811 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KNUW 061456Z 26012KT 10SM FEW020 SCT038 BKN060 10/04 A3017 RMK AO2 SLP214 T01000039 51007 $,KNUW,2017-05-06T14:56:00Z,48.35,-122.65,10.0,3.9,260,12,,10.0,30.171259,1021.4,,,TRUE,TRUE,,,,,,FEW,2000,SCT,3800,BKN,6000,,,VFR,0.7,,,,,,,,,,,METAR,14.0
PADU 061456Z VRB03KT 10SM OVC038 05/01 RMK AO2 SLPNO ALTIMETER 2915 CS 60001 T00500011 $,PADU,2017-05-06T14:56:00Z,53.9,-166.53,5.0,1.1,0,3,,10.0,,,,,TRUE,TRUE,,,,,,OVC,3800,,,,,,,VFR,,,,,,,0.01,,,,,METAR,4.0
KCTB 061456Z AUTO 13006KT 10SM CLR 16/08 A2976 RMK AO2 SLP054 T01560083 50003,KCTB,2017-05-06T14:56:00Z,48.6,-112.37,15.6,8.3,130,6,,10.0,29.760826,1005.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.3,,,,,,,,,,,METAR,1175.0
KCHS 061456Z 30014G22KT 10SM SCT036 16/07 A2972 RMK AO2 SLP065 T01610072 51014,KCHS,2017-05-06T14:56:00Z,32.9,-80.03,16.1,7.2,300,14,22,10.0,29.719488,1006.5,,,TRUE,,,,,,,SCT,3600,,,,,,,VFR,1.4,,,,,,,,,,,METAR,13.0
KCEC 061456Z AUTO 35016G22KT 10SM CLR 10/04 A3007 RMK AO2 SLP182 T01000039 57003,KCEC,2017-05-06T14:56:00Z,41.77,-124.22,10.0,3.9,350,16,22,10.0,30.070866,1018.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.3,,,,,,,,,,,METAR,17.0
KNQI 061456Z AUTO 19011KT 10SM CLR 26/15 A3003 RMK AO2 SLP165 T02610150 52010,KNQI,2017-05-06T14:56:00Z,27.5,-97.82,26.1,15.0,190,11,,10.0,30.029528,1016.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.0,,,,,,,,,,,METAR,15.0
KQDG 061456Z AUTO 00000KT 9999 CLR 07/03 A2979 RMK AO2 SLP090 T00710028 401900071 57008 PWINO $,KQDG,2017-05-06T14:56:00Z,,,7.1,2.8,0,0,,6.21,29.790354,1009.0,,TRUE,TRUE,TRUE,,,,TRUE,,CLR,,,,,,,,VFR,-0.8,,,19.0,7.1,,,,,,,METAR,
PTKK 061456Z VRB05KT 15SM FEW014 BKN280 28/25 A2985 RMK SLP110 8/101 T02780248 57014,PTKK,2017-05-06T14:56:00Z,7.47,151.85,27.8,24.8,0,5,,15.0,29.84941,1011.0,,,,,,,,,,FEW,1400,BKN,28000,,,,,VFR,-1.4,,,,,,,,,,,SPECI,2.0
KMEH 061456Z AUTO 00000KT 10SM BKN047 OVC060 02/M02 A2997 RMK AO2 SNE06 SLP162 P0000 60006 T00171017 53007,KMEH,2017-05-06T14:56:00Z,45.52,-118.42,1.7,-1.7,0,0,,10.0,29.970472,1016.2,,TRUE,TRUE,,,,,,,BKN,4700,OVC,6000,,,,,VFR,0.7,,,,,0.005,0.06,,,,,METAR,1136.0
KNUC 061456Z 29018G23KT 7SM BKN008 OVC014 14/12 A2985 RMK RAE30 SLP105 P0000 T01390117 53005,KNUC,2017-05-06T14:56:00Z,33.02,-118.57,13.9,11.7,290,18,23,7.0,29.84941,1010.5,,,,,,,,,,BKN,800,OVC,1400,,,,,IFR,0.5,,,,,0.005,,,,,,SPECI,55.0
KNFE 061456Z AUTO VRB05KT 10SM SCT029 OVC036 19/11 A2950 RMK AO2 SLP991 T01890106 58004,KNFE,2017-05-06T14:56:00Z,36.7,-76.13,18.9,10.6,0,5,,10.0,29.500984,999.1,,TRUE,TRUE,,,,,,,SCT,2900,OVC,3600,,,,,VFR,-0.4,,,,,,,,,,,SPECI,5.0
KNOG 061456Z AUTO 21013KT 10SM CLR 25/15 A3004 RMK AO2 SLP152 T02500150 51012 $,KNOG,2017-05-06T14:56:00Z,27.9,-98.05,25.0,15.0,210,13,,10.0,30.041338,1015.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,1.2,,,,,,,,,,,METAR,78.0
KNMM 061456Z AUTO 26010KT 10SM CLR 21/08 A2998 RMK AO2 SLP159 T02060078 51006 $,KNMM,2017-05-06T14:56:00Z,32.53,-88.57,20.6,7.8,260,10,,10.0,29.97933,1015.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.6,,,,,,,,,,,SPECI,97.0
KNLC 061456Z AUTO 34013KT 10SM FEW100 13/01 A2982 RMK AO2 SLP096 T01330006 53010,KNLC,2017-05-06T14:56:00Z,36.32,-119.95,13.3,0.6,340,13,,10.0,29.819881,1009.6,,TRUE,TRUE,,,,,,,FEW,10000,,,,,,,VFR,1.0,,,,,,,,,,,METAR,72.0
KMQE 061456Z AUTO 16018G27KT 17/16 A2953 RMK AO1 PK WND 17027/1449 SLP010 P0003 60004 T01670156 51007,KMQE,2017-05-06T14:56:00Z,42.22,-71.12,16.7,15.6,160,18,27,,29.530512,1001.0,,TRUE,TRUE,,,,,,,,,,,,,,,,0.7,,,,,0.03,0.04,,,,,METAR,199.0
KNXF 061456Z AUTO 16005KT 9SM FEW019 OVC038 17/13 A2984 RMK AO2 SLP188 T01670128 51008,KNXF,2017-05-06T14:56:00Z,33.28,-117.45,16.7,12.8,160,5,,9.0,29.840551,1018.8,,TRUE,TRUE,,,,,,,FEW,1900,OVC,3800,,,,,VFR,0.8,,,,,,,,,,,METAR,27.0
KNTU 061456Z 23014G19KT 10SM BKN029 BKN038 17/10 A2948 RMK AO2 SLP986 T01720100 56006,KNTU,2017-05-06T14:56:00Z,36.82,-76.02,17.2,10.0,230,14,19,10.0,29.480314,998.6,,,TRUE,,,,,,,BKN,2900,BKN,3800,,,,,MVFR,-0.6,,,,,,,,,,,METAR,7.0
KNBC 061456Z AUTO 30015G20KT 10SM CLR 18/08 A2976 RMK AO2 SLP078 T01830083 53010,KNBC,2017-05-06T14:56:00Z,32.47,-80.72,18.3,8.3,300,15,20,10.0,29.760826,1007.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.0,,,,,,,,,,,METAR,12.0
KAQV 061456Z AUTO 00000KT 10SM CLR 22/08 A3001 RMK AO2 SLP159 T02220078 51008 $,KAQV,2017-05-06T14:56:00Z,31.4,-93.3,22.2,7.8,0,0,,10.0,30.008858,1015.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.8,,,,,,,,,,,METAR,111.0
KNYG 061456Z AUTO 28008G17KT 10SM -RA OVC065 14/12 A2943 RMK AO2 SLP968 P0003 60003 T01390122 53017,KNYG,2017-05-06T14:56:00Z,38.5,-77.28,13.9,12.2,280,8,17,10.0,29.430119,996.8,,TRUE,TRUE,,,,,,-RA,OVC,6500,,,,,,,VFR,1.7,,,,,0.03,0.03,,,,,METAR,4.0
KNDZ 061456Z AUTO 32005KT 10SM CLR 21/06 A2999 RMK AO2 SLP142 T02110061 51008,KNDZ,2017-05-06T14:56:00Z,30.7,-87.02,21.1,6.1,320,5,,10.0,29.991142,1014.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.8,,,,,,,,,,,METAR,54.0
KMHS 061456Z AUTO 33008KT 9SM -SN OVC015 02/01 A2990 RMK AO2 UPE55SNB55 SLP147 P0001 60002 T00220006 51002,KMHS,2017-05-06T14:56:00Z,41.32,-122.32,2.2,0.6,330,8,,9.0,29.899607,1014.7,,TRUE,TRUE,,,,,,-SN,OVC,1500,,,,,,,MVFR,0.2,,,,,0.01,0.02,,,,,METAR,1078.0
K79J 061456Z AUTO 10SM CLR 19/07 A2997 RMK AO2 SLP147 T01940067 51014,K79J,2017-05-06T14:56:00Z,31.32,-86.4,19.4,6.7,,,,10.0,29.970472,1014.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.4,,,,,,,,,,,METAR,94.0
KNPA 061456Z 32007KT 10SM CLR 21/04 A3000 RMK AO2 SLP159 T02110039 51009 $,KNPA,2017-05-06T14:56:00Z,30.35,-87.32,21.1,3.9,320,7,,10.0,30.0,1015.9,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.9,,,,,,,,,,,METAR,9.0
KNID 061456Z AUTO A2964 RMK AO2 SLPNO 55000 PWINO $,KNID,2017-05-06T14:56:00Z,35.67,-117.67,,,,,,,29.639763,,,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,,0.0,,,,,,,,,,,METAR,696.0
KNFL 061456Z AUTO 35008KT 10SM FEW090 SCT100 16/01 A2969 RMK AO2 SLP037 T01560006 58002,KNFL,2017-05-06T14:56:00Z,39.42,-118.7,15.6,0.6,350,8,,10.0,29.68996,1003.7,,TRUE,TRUE,,,,,,,FEW,9000,SCT,10000,,,,,VFR,-0.2,,,,,,,,,,,METAR,1199.0
KGNR 061456Z AUTO 15007G16KT 110V190 10/10 A2964 RMK AO1 SLP045 P0001 60002 T01000100 58004,KGNR,2017-05-06T14:56:00Z,45.47,-69.55,10.0,10.0,150,7,16,,29.639763,1004.5,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.4,,,,,0.01,0.02,,,,,METAR,427.0
KNBT 061456Z AUTO 23018G30KT 10SM CLR A2956 RMK AO2 PK WND 23030/1454 SLP016 58010 PWINO $,KNBT,2017-05-06T14:56:00Z,35.02,-76.47,,,230,18,30,10.0,29.56004,1001.6,,TRUE,TRUE,TRUE,,,,TRUE,,CLR,,,,,,,,VFR,-1.0,,,,,,,,,,,METAR,5.0
KNRS 061456Z AUTO 22008KT 10SM SCT012 BKN017 OVC023 16/12 A2987 RMK AO2 RAB24E33 SLP113 P0000 60000 T01610122 52011 $,KNRS,2017-05-06T14:56:00Z,32.57,-117.12,16.1,12.2,220,8,,10.0,29.870079,1011.3,,TRUE,TRUE,TRUE,,,,,,SCT,1200,BKN,1700,OVC,2300,,,MVFR,1.1,,,,,0.005,0.005,,,,,METAR,7.0
PHBK 061456Z AUTO 10004KT 10SM CLR A3007 RMK AO2 SLP186 55000 $,PHBK,2017-05-06T14:56:00Z,22.03,-159.78,,,100,4,,10.0,30.070866,1018.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.0,,,,,,,,,,,METAR,8.0
KALK 061456Z AUTO 19023G31KT 10SM CLR 23/M01 A2995 RMK AO2 PK WND 19036/1419 SLP044 T02331011 56005,KALK,2017-05-06T14:56:00Z,31.6,-110.43,23.3,-1.1,190,23,31,10.0,29.949802,1004.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.5,,,,,,,,,,,METAR,1453.0
KP53 061456Z AUTO 01017KT 06/M03 A2990 RMK AO1 SLP130 T00561033 51009,KP53,2017-05-06T14:56:00Z,46.42,-86.65,5.6,-3.3,10,17,,,29.899607,1013.0,,TRUE,TRUE,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,METAR,187.0
K8D3 061456Z AUTO VRB03KT 18/03 A2996 RMK AO1 SLP138 T01830028 51004,K8D3,2017-05-06T14:56:00Z,45.67,-96.98,18.3,2.8,0,3,,,29.958662,1013.8,,TRUE,TRUE,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,METAR,354.0
KPRN 061456Z AUTO 34007KT 10SM CLR 18/04 A2995 RMK AO2 SLP141 T01830039 51010,KPRN,2017-05-06T14:56:00Z,31.85,-86.62,18.3,3.9,340,7,,10.0,29.949802,1014.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.0,,,,,,,,,,,METAR,138.0
PAMO 061456Z AUTO 08011KT SCT042 OVC050 04/M01 A2959 RMK AO2 SLP036 T00441006 55003 PWINO $,PAMO,2017-05-06T14:56:00Z,62.1,-163.68,4.4,-0.6,80,11,,,29.589567,1003.6,,TRUE,TRUE,TRUE,,,,TRUE,,SCT,4200,OVC,5000,,,,,,-0.3,,,,,,,,,,,METAR,103.0
PAMK 061456Z AUTO 05008KT 10SM CLR 00/M01 A2967 RMK AO2 SLP051 T00001006 55005 FZRANO $,PAMK,2017-05-06T14:56:00Z,63.48,-162.12,0.0,-0.6,50,8,,10.0,29.66929,1005.1,,TRUE,TRUE,TRUE,,,TRUE,,,CLR,,,,,,,,VFR,-0.5,,,,,,,,,,,METAR,28.0
PAMH 061456Z AUTO 00000KT 10SM CLR M01/M02 A2975 RMK AO2 SLP093 T10061022 50001 FZRANO,PAMH,2017-05-06T14:56:00Z,63.9,-152.32,-0.6,-2.2,0,0,,10.0,29.749016,1009.3,,TRUE,TRUE,,,,TRUE,,,CLR,,,,,,,,VFR,0.1,,,,,,,,,,,METAR,214.0
PAMB 061456Z AUTO 05012KT 10SM -RA OVC026 03/03 A2955 RMK AO2 SLP015 P0000 60001 T00330028 58008 $,PAMB,2017-05-06T14:56:00Z,58.98,-159.05,3.3,2.8,50,12,,10.0,29.551182,1001.5,,TRUE,TRUE,TRUE,,,,,-RA,OVC,2600,,,,,,,MVFR,-0.8,,,,,0.005,0.01,,,,,METAR,16.0
PALG 061456Z AUTO 08012KT 10SM FEW080 OVC120 06/01 A2960 RMK AO2 SLP296 57003 PWINO FZRANO TSNO RVRNO,PALG,2017-05-06T14:56:00Z,61.53,-160.33,6.0,1.0,80,12,,10.0,29.601377,1029.6,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,FEW,8000,OVC,12000,,,,,VFR,-0.3,,,,,,,,,,,METAR,17.0
PAKH 061456Z AUTO 07014G21KT OVC015 06/04 A2954 RMK AO2 SLP005 T00610039 58021 PWINO $,PAKH,2017-05-06T14:56:00Z,56.93,-154.18,6.1,3.9,70,14,21,,29.53937,1000.5,,TRUE,TRUE,TRUE,,,,TRUE,,OVC,1500,,,,,,,,-2.1,,,,,,,,,,,METAR,14.0
PAIG 061456Z AUTO 05020G28KT 10SM OVC080 04/02 A2959 RMK AO2 PK WND 05028/1452 RAE1359 SLP033 P0000 60000 T00440017 58006 $,PAIG,2017-05-06T14:56:00Z,59.32,-155.9,4.4,1.7,50,20,28,10.0,29.589567,1003.3,,TRUE,TRUE,TRUE,,,,,,OVC,8000,,,,,,,VFR,-0.6,,,,,0.005,0.005,,,,,METAR,28.0
PAHL 061456Z AUTO 05005KT 10SM OVC100 02/01 A2979 RMK AO2 SLP099 T00170006 50000 FZRANO,PAHL,2017-05-06T14:56:00Z,65.7,-156.35,1.7,0.6,50,5,,10.0,29.790354,1009.9,,TRUE,TRUE,,,,TRUE,,,OVC,10000,,,,,,,VFR,0.0,,,,,,,,,,,METAR,65.0
PAHC 061456Z AUTO 00000KT 10SM SCT090 OVC110 07/M02 A2965 RMK AO2 SLP044 6//// T00671017 58001 PNO $,PAHC,2017-05-06T14:56:00Z,62.18,-159.78,6.7,-1.7,0,0,,10.0,29.648623,1004.4,,TRUE,TRUE,TRUE,,,,,,SCT,9000,OVC,11000,,,,,VFR,-0.1,,,,,,,,,,,METAR,21.0
PAGM 061456Z AUTO 04026KT 10SM OVC013 M02/M03 A2977 RMK AO2 PK WND 04032/1452 SNE10B39E50 SLP087 P0000 60000 T10171033 56017 FZRANO,PAGM,2017-05-06T14:56:00Z,63.77,-171.73,-1.7,-3.3,40,26,,10.0,29.769686,1008.7,,TRUE,TRUE,,,,TRUE,,,OVC,1300,,,,,,,MVFR,-1.7,,,,,0.005,0.005,,,,,METAR,8.0
PAFM 061456Z AUTO 01009KT 10SM SCT050 BKN075 01/M03 A2987 RMK AO2 SLP130 T00111028 58001 FZRANO,PAFM,2017-05-06T14:56:00Z,67.1,-157.85,1.1,-2.8,10,9,,10.0,29.870079,1013.0,,TRUE,TRUE,,,,TRUE,,,SCT,5000,BKN,7500,,,,,VFR,-0.1,,,,,,,,,,,METAR,88.0
PAEM 061456Z AUTO 06006KT 10SM 01/M01 A2962 RMK AO2 SLP087 T00061006 57003 FZRANO $,PAEM,2017-05-06T14:56:00Z,62.78,-164.48,0.6,-0.6,60,6,,10.0,29.619095,1008.7,,TRUE,TRUE,TRUE,,,TRUE,,,,,,,,,,,,-0.3,,,,,,,,,,,METAR,3.0
PADM 061456Z AUTO 10017KT 10SM FEW085 OVC120 06/00 A2961 RMK AO2 SLP037 60000 T00560000 56011,PADM,2017-05-06T14:56:00Z,61.87,-162.03,5.6,0.0,100,17,,10.0,29.610237,1003.7,,TRUE,TRUE,,,,,,,FEW,8500,OVC,12000,,,,,VFR,-1.1,,,,,,0.005,,,,,METAR,31.0
PADL 061456Z AUTO 05011KT 10SM -RA OVC030 04/03 A2957 RMK AO2 RAE00B32 SLP019 P0000 60000 T00390028 58007,PADL,2017-05-06T14:56:00Z,59.05,-158.5,3.9,2.8,50,11,,10.0,29.568897,1001.9,,TRUE,TRUE,,,,,,-RA,OVC,3000,,,,,,,MVFR,-0.7,,,,,0.005,0.005,,,,,METAR,26.0
PABV 061456Z AUTO 00000KT 10SM CLR 02/M05 A2984 RMK AO2 SLP113 T00221050 56004 FZRANO $,PABV,2017-05-06T14:56:00Z,61.42,-149.52,2.2,-5.0,0,0,,10.0,29.840551,1011.3,,TRUE,TRUE,TRUE,,,TRUE,,,CLR,,,,,,,,VFR,-0.4,,,,,,,,,,,METAR,29.0
KINW 061456Z AUTO 18010KT 10SM CLR 24/M02 A2993 RMK AO2 SLP065 T02391017 51006,KINW,2017-05-06T14:56:00Z,35.03,-110.72,23.9,-1.7,180,10,,10.0,29.929134,1006.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.6,,,,,,,,,,,METAR,1490.0
KCGZ 061456Z AUTO 21004KT 10SM CLR 27/M01 A2977 RMK AO2 SLP063 T02671011 50008 $,KCGZ,2017-05-06T14:56:00Z,32.95,-111.77,26.7,-1.1,210,4,,10.0,29.769686,1006.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,0.8,,,,,,,,,,,METAR,446.0
KFWB 061455Z AUTO 28015G18KT 10SM CLR 20/08 A2996 RMK AO2,KFWB,2017-05-06T14:55:00Z,36.7,-93.4,20.0,8.0,280,15,18,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,406.0
KCAO 061455Z AUTO 20011KT 10SM CLR 18/07 A3003 RMK AO2 SLP122 T01830067 50001,KCAO,2017-05-06T14:55:00Z,36.45,-103.15,18.3,6.7,200,11,,10.0,30.029528,1012.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.1,,,,,,,,,,,METAR,1514.0
KCNK 061455Z AUTO 35007KT 10SM CLR 19/12 A2995 RMK AO2 SLP133 T01940117 53010,KCNK,2017-05-06T14:55:00Z,39.55,-97.65,19.4,11.7,350,7,,10.0,29.949802,1013.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.0,,,,,,,,,,,METAR,447.0
KCWF 061455Z 00000KT 10SM SKC 21/11 A3003,KCWF,2017-05-06T14:55:00Z,30.22,-93.15,21.0,11.0,0,0,,10.0,30.029528,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
EBBE 061455Z AUTO 05009KT 9999 OVC160/// 19/09 Q1008 BLU,EBBE,2017-05-06T14:55:00Z,50.75,4.77,19.0,9.0,50,9,,6.21,29.763779,,,TRUE,,,,,,,,OVC,16000,,,,,,,VFR,,,,,,,,,,,,SPECI,127.0
EHSC 061455Z AUTO 04023G26KT 9000 ///////// 12/09 Q1010 W11/H12,EHSC,2017-05-06T14:55:00Z,51.93,3.67,12.0,9.0,40,23,26,5.59,29.822834,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,50.0
EHSA 061455Z AUTO 02020G22KT 7000 ///////// 11/09 Q1011 W10/H13,EHSA,2017-05-06T14:55:00Z,52.0,3.28,11.0,9.0,20,20,22,4.35,29.852362,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,50.0
EHJR 061455Z AUTO 06017G19KT //// ///////// 09/07 Q1013 W10/H11,EHJR,2017-05-06T14:55:00Z,53.22,3.22,9.0,7.0,60,17,19,,29.911417,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,50.0
KO22 061455Z AUTO 25004KT 10SM OVC011 08/04 A2981 RMK AO1,KO22,2017-05-06T14:55:00Z,38.03,-120.42,8.0,4.0,250,4,,10.0,29.811024,,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,646.0
LIRK 061455Z AUTO 21006KT //// ///// Q////,LIRK,2017-05-06T14:55:00Z,42.47,12.97,,,210,6,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1875.0
LIQC 061455Z 11009KT 9999 SCT040 21/07 Q1013 RMK OVC BKN080 QUK 2 QUL 1 SE VIS MAR 15 KM VIS MIN 9999,LIQC,2017-05-06T14:55:00Z,40.55,14.2,21.0,7.0,110,9,,6.21,29.911417,,,,,,,,,,,SCT,4000,,,,,,,VFR,,,,,,,,,,,,METAR,269.0
LIED 061455Z 31017KT 9999 SCT030 24/20 Q1014 RMK SCT VIS MIN 9999 WIND THR35 31016KT WIND THR17 31020KT BLU,LIED,2017-05-06T14:55:00Z,39.35,8.97,24.0,20.0,310,17,,6.21,29.940945,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,28.0
LIBY 061455Z 09004KT 9999 FEW018 18/13 Q1016 RMK OVC BKN080 BKN090 QUK 1 QUL 1 E VIS MAR 20 KM VIS MAX 20 KM VIS MIN 9999,LIBY,2017-05-06T14:55:00Z,39.82,18.35,18.0,13.0,90,4,,6.21,30.0,,,,,,,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,112.0
KFYG 061455Z AUTO 31012KT 10SM CLR 19/08 A2978 RMK AO2,KFYG,2017-05-06T14:55:00Z,38.58,-91.0,19.0,8.0,310,12,,10.0,29.778543,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,149.0
LIVT 061455Z 26001KT CAVOK 18/09 Q1014 RMK BKN BKN070 QUK 0 QUL 0 VIS MAR 20 KM VIS MIN 9999,LIVT,2017-05-06T14:55:00Z,45.68,13.75,18.0,9.0,260,1,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
LIVR 061455Z 17008KT 0800 -RA FG VV/// 02/00 Q1015 RMK MON INVIS VIS MIN 0800,LIVR,2017-05-06T14:55:00Z,46.28,11.77,2.0,0.0,170,8,,0.5,29.970472,,,,,,,,,,-RA FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,,METAR,2006.0
LIVP 061455Z 17009KT 0000 SN FZFG VV/// 00/M01 Q1013 RMK MON INVIS VAL INVIS VIS MIN 0000,LIVP,2017-05-06T14:55:00Z,46.15,11.03,0.0,-1.0,170,9,,0.0,29.911417,,,,,,,,,,SN FZFG,OVX,0,,,,,,,LIFR,,,,,,,,,,,,METAR,2129.0
LIVO 061455Z 18003KT 9999 SCT030 14/05 Q1011 RMK BKN SCT070 VIS MIN 9999,LIVO,2017-05-06T14:55:00Z,46.5,13.57,14.0,5.0,180,3,,6.21,29.852362,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,778.0
LIVF 061455Z 11004KT 9999 SCT033 15/12 Q1012 RMK BKN SCT060 MON LIB VAL NIL VIS MIN 9999,LIVF,2017-05-06T14:55:00Z,43.52,12.72,15.0,12.0,110,4,,6.21,29.88189,,,,,,,,,,,SCT,3300,,,,,,,VFR,,,,,,,,,,,,METAR,574.0
LIVE 061455Z 15005KT 7000 -RA BKN020 05/05 Q1012 RMK OVC SCT070 VIS MIN 7000,LIVE,2017-05-06T14:55:00Z,46.85,10.5,5.0,5.0,150,5,,4.35,29.88189,,,,,,,,,,-RA,BKN,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,1800.0
LIVD 061455Z /////KT 9999 BKN025 11/04 Q1013 RMK OVC SCT060 VIS MIN 9999,LIVD,2017-05-06T14:55:00Z,46.72,12.22,11.0,4.0,,,,6.21,29.911417,,,,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,1226.0
LIVC 061455Z 21013G28KT 0000 -TSRA FG VV000 03/03 Q1013 RMK MON INVIS VAL INVIS VIS MIN 0000,LIVC,2017-05-06T14:55:00Z,44.2,10.68,3.0,3.0,210,13,28,0.0,29.911417,,,,,,,,,,-TSRA FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,0,METAR,2173.0
LIRX 061455Z 18019KT 9999 SCT004 17/16 Q1008 RMK BKN BKN060 VIS MIN 9999 VIS MAR 12 KM,LIRX,2017-05-06T14:55:00Z,42.73,10.38,17.0,16.0,180,19,,6.21,29.763779,,,,,,,,,,,SCT,400,,,,,,,VFR,,,,,,,,,,,,METAR,297.0
LIRT 061455Z ///04KT CAVOK 14/12 Q1019 RMK BKN BKN060 BKN170 MON LIB VAL NIL VIS MIN 9999,LIRT,2017-05-06T14:55:00Z,41.03,15.22,14.0,12.0,,,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1093.0
LIRE 061455Z 17017KT CAVOK 23/11 Q1012 RMK FEW FEW200 VIS MIN 9999 WIND THR13 18015KT WIND THR31 /////KT BLU,LIRE,2017-05-06T14:55:00Z,41.63,12.42,23.0,11.0,170,17,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
LIQO 061455Z 17016KT CAVOK 15/11 Q1012 RMK BKN BKN050 VAL NIL NC VIS MIN 9999,LIQO,2017-05-06T14:55:00Z,42.37,11.17,15.0,11.0,170,16,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,632.0
LIPS 061455Z 08005KT 9999 FEW020 BKN090 17/11 Q1013 RMK OVC VIS MIN 9999 WIND THR26 06005KT WIND THR08 06005KT BLU,LIPS,2017-05-06T14:55:00Z,45.67,12.08,17.0,11.0,80,5,,6.21,29.911417,,,,,,,,,,,FEW,2000,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,41.0
LIPL 061455Z /////KT 6000 FEW034 SCT045 15/13 Q1011 RMK OVC VIS MIN 6000 WIND THR31 09003KT WHT,LIPL,2017-05-06T14:55:00Z,45.42,10.27,15.0,13.0,,,,3.73,29.852362,,,,,,,,,,,FEW,3400,SCT,4500,,,,,MVFR,,,,,,,,,,,,METAR,92.0
LIPA 061455Z 20003KT 9999 -RA SCT050 BKN100 17/11 Q1013 RMK OVC VIS MIN 9999 WIND THR05 22003KT WIND THR23 21003KT A2992 BLU,LIPA,2017-05-06T14:55:00Z,46.02,12.58,17.0,11.0,200,3,,6.21,29.911417,,,,,,,,,,-RA,SCT,5000,BKN,10000,,,,,VFR,,,-0.3,,,,,,,,,METAR,126.0
